# STEP2-VERIFY-N6-20260829 - validacao dos blobs STAGED contra a ORIGEM
# sha_esperado: 292 vem do MIRROR-MANIFEST (sha do DRIVE), 1 do zip externo, 5 de A0/B2
# sha_blob_index: git cat-file blob :<caminho> | sha256sum
# bytes: tamanho do blob no index, nao do arquivo em disco
caminho	bytes	sha_esperado	sha_blob_index	modo	ok
_mirror/compiler-s3-v0.1.1/ctss/policy.py	9086	4d178e61d8d8466eced505fd3b464619acf7f9f3d3d18ecfad8f65cdef469321	4d178e61d8d8466eced505fd3b464619acf7f9f3d3d18ecfad8f65cdef469321	100644	OK
_mirror/compiler-s3-v0.1.1/ctss/schema.py	3168	b8fd8c95a65a13969daefa0a8175de71abaabb46599fc0e94dd1a5a3d1788dfc	b8fd8c95a65a13969daefa0a8175de71abaabb46599fc0e94dd1a5a3d1788dfc	100644	OK
_mirror/compiler-s3-v0.1.1/ctss/validate.py	5297	3e8b8b0cd5f570ffe0f97570410ea74f741be129d2fffd9ea7eb617443e03dfb	3e8b8b0cd5f570ffe0f97570410ea74f741be129d2fffd9ea7eb617443e03dfb	100644	OK
_mirror/compiler-s3-v0.1.1/run_assemble.py	13375	7fc03da5e5f2d250d6a4c4ea48c0aae04270a6b78c504f5ce81b8aa5ac88aa7f	7fc03da5e5f2d250d6a4c4ea48c0aae04270a6b78c504f5ce81b8aa5ac88aa7f	100644	OK
_mirror/compiler-s3-v0.1.1/run_compile.py	9881	5239ad8cbcd12cafec5a8c7163c937aa67b16ebb83375af5871768b95fa505b5	5239ad8cbcd12cafec5a8c7163c937aa67b16ebb83375af5871768b95fa505b5	100644	OK
_mirror/compiler-s3/FREEZE-RECORD-s3-v0.1.0.yaml	5986	b2f64851b3ae41deccf4229eeb5a5842172dfa988c30a6d89459c58cfb6fb1e8	b2f64851b3ae41deccf4229eeb5a5842172dfa988c30a6d89459c58cfb6fb1e8	100644	OK
_mirror/compiler-s3/canary/CANARY-FAILCLOSED-RESULT.json	3706	21825c41a5feec900bfe6cd52f63fa96eb0a11ea7ef2c4c3be40bfba83f100ca	21825c41a5feec900bfe6cd52f63fa96eb0a11ea7ef2c4c3be40bfba83f100ca	100644	OK
_mirror/compiler-s3/canary/CANARY-STATIC-RESULT.json	3177	1ebeb2f9f4a887bde1eeef4807652861ec343bfb1810a82d4df6fa29104683d6	1ebeb2f9f4a887bde1eeef4807652861ec343bfb1810a82d4df6fa29104683d6	100644	OK
_mirror/compiler-s3/canary/derived-runtime-policy.yaml	3662	2f42f8645d14fa1a579dfa926388ff07c559ce70cb2316a4f20ca1f22375a8f0	2f42f8645d14fa1a579dfa926388ff07c559ce70cb2316a4f20ca1f22375a8f0	100644	OK
_mirror/compiler-s3/canary/run_canary.py	9532	56536deecf6c604eb7b382059320e7193d44110ec6fee8036cb409cb4d5b08d4	56536deecf6c604eb7b382059320e7193d44110ec6fee8036cb409cb4d5b08d4	100644	OK
_mirror/compiler-s3/canary/run_failclosed_canary.py	7875	a7db7a5da20b46a767233808f5184b2d21274279c543310392b6090e0b1542ed	a7db7a5da20b46a767233808f5184b2d21274279c543310392b6090e0b1542ed	100644	OK
_mirror/compiler-s3/ctss/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	100644	OK
_mirror/compiler-s3/ctss/assemble.py	3484	2980f80dd14d0df9128bedecdd149ced3e4d6b18e60ff7df292437dc36ef2b06	2980f80dd14d0df9128bedecdd149ced3e4d6b18e60ff7df292437dc36ef2b06	100644	OK
_mirror/compiler-s3/ctss/classify.py	2355	22947f0cbdb1e64836c8e9a5c0a6d08f6e807faf7adc96ffb3d91520fd65d87c	22947f0cbdb1e64836c8e9a5c0a6d08f6e807faf7adc96ffb3d91520fd65d87c	100644	OK
_mirror/compiler-s3/ctss/emit.py	5293	7f670226ffdaeca3f5899df7d5a86e53fb11b335d74c7dae8c4fe74e342f58b7	7f670226ffdaeca3f5899df7d5a86e53fb11b335d74c7dae8c4fe74e342f58b7	100644	OK
_mirror/compiler-s3/ctss/policy.py	3547	3235188857faa98182297f37e5e7cf2436597afc4aa1aff31dd275438c6feb7b	3235188857faa98182297f37e5e7cf2436597afc4aa1aff31dd275438c6feb7b	100644	OK
_mirror/compiler-s3/ctss/schema.py	3168	b8fd8c95a65a13969daefa0a8175de71abaabb46599fc0e94dd1a5a3d1788dfc	b8fd8c95a65a13969daefa0a8175de71abaabb46599fc0e94dd1a5a3d1788dfc	100644	OK
_mirror/compiler-s3/ctss/validate.py	5297	3e8b8b0cd5f570ffe0f97570410ea74f741be129d2fffd9ea7eb617443e03dfb	3e8b8b0cd5f570ffe0f97570410ea74f741be129d2fffd9ea7eb617443e03dfb	100644	OK
_mirror/compiler-s3/run_assemble.py	11987	f0a92eef845b50d9ed4a1c108019a711e3846156089f4bcd4fc79fab02d93b6b	f0a92eef845b50d9ed4a1c108019a711e3846156089f4bcd4fc79fab02d93b6b	100644	OK
_mirror/compiler-s3/run_compile.py	9295	2c76ce108a478c0a9e70dfb02e6dea51de482c7780ae3eef97b62e9dd48347e0	2c76ce108a478c0a9e70dfb02e6dea51de482c7780ae3eef97b62e9dd48347e0	100644	OK
_mirror/compiler-v2-v0.2.2/FREEZE-RECORD-v0.2.2.yaml	4914	bc6d6dac86ab3cc69bb5f8882ddeacc89dabe7f0459a0a5750216bc0f2fe2ab1	bc6d6dac86ab3cc69bb5f8882ddeacc89dabe7f0459a0a5750216bc0f2fe2ab1	100644	OK
_mirror/compiler-v2-v0.2.2/FREEZE-RECORD.yaml	2833	bb3ac6058051990d038260b8fc8dfb92823266d834e2ed002b32fbf17061840c	bb3ac6058051990d038260b8fc8dfb92823266d834e2ed002b32fbf17061840c	100644	OK
_mirror/compiler-v2-v0.2.2/README.md	2231	c448246ff67f59e643469835dbc7ee987672793e205c35f60100a2d68bfefee9	c448246ff67f59e643469835dbc7ee987672793e205c35f60100a2d68bfefee9	100644	OK
_mirror/compiler-v2-v0.2.2/canary/canary-results.json	2303	68917b69b7014dc0d83f63e5d8195c7ebe004d731f1939482647aa2e2f8ef6fd	68917b69b7014dc0d83f63e5d8195c7ebe004d731f1939482647aa2e2f8ef6fd	100644	OK
_mirror/compiler-v2-v0.2.2/canary/fixtures.py	6716	786f4230fa22f4c0ae29cdc862f4cb2c062c89f58f34317c06f5eb57b71214d8	786f4230fa22f4c0ae29cdc862f4cb2c062c89f58f34317c06f5eb57b71214d8	100644	OK
_mirror/compiler-v2-v0.2.2/canary/mutants.py	7948	4d070c7545e16a6d6c47f5d737ede7928420c21cc6d37c6b593a0e6e3bf4fac4	4d070c7545e16a6d6c47f5d737ede7928420c21cc6d37c6b593a0e6e3bf4fac4	100644	OK
_mirror/compiler-v2-v0.2.2/canary/run_canary.py	9492	f97e6f64c4e2e057ee6bd75d8293101b0a6056dddaa9b4c022086cbff96fa397	f97e6f64c4e2e057ee6bd75d8293101b0a6056dddaa9b4c022086cbff96fa397	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/coverage_gate.py	7029	fd16ee3f6782f3b10eb8e2087169999bc6c9f528a10040e962f931274905ef1c	fd16ee3f6782f3b10eb8e2087169999bc6c9f528a10040e962f931274905ef1c	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/dedup.py	3866	527d04013bb470bf7cecc655598bcafbe7f7f70e474761d8f95facbdad1aa0df	527d04013bb470bf7cecc655598bcafbe7f7f70e474761d8f95facbdad1aa0df	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/extraction.py	5812	c472f5f918d03e39b9d673218c48978dbd5f8f31a53ad5072855c27c664e3ee1	c472f5f918d03e39b9d673218c48978dbd5f8f31a53ad5072855c27c664e3ee1	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/extractors/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/extractors/claude_extractor.py	18141	edb8f936a05ec21afe57dc1446295ef7d84d928c9b8bb0f5b35a6c59f7550d91	edb8f936a05ec21afe57dc1446295ef7d84d928c9b8bb0f5b35a6c59f7550d91	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/manifest.py	5537	6d206cb556d7af978d68ca264b00093dcc37f6c4f278c3bef087bb624f48ed91	6d206cb556d7af978d68ca264b00093dcc37f6c4f278c3bef087bb624f48ed91	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/model.py	3811	9d9edcce4159a7ceb42dccec50d41ac2c631cd048d23ff3b1e607595898e55e5	9d9edcce4159a7ceb42dccec50d41ac2c631cd048d23ff3b1e607595898e55e5	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/pipeline.py	3425	f22dcae86197e7b0ef2eaf758eef333b236374cdaa521086e167b96dc5afddb3	f22dcae86197e7b0ef2eaf758eef333b236374cdaa521086e167b96dc5afddb3	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/temporal_map.py	3168	aa76c52ac8117a0ec6372f532a381bfaa950d1fd9ed01b45fcb4ca18a7f8273a	aa76c52ac8117a0ec6372f532a381bfaa950d1fd9ed01b45fcb4ca18a7f8273a	100644	OK
_mirror/compiler-v2-v0.2.2/ctsc2/thresholds.py	4656	344a40edcf6a441b012b29a5d375c17caef430f4b0df978e7e451fb6f97f0942	344a40edcf6a441b012b29a5d375c17caef430f4b0df978e7e451fb6f97f0942	100644	OK
_mirror/compiler-v2-v0.2.2/prompts/lesson-analyzer-v2.md	5496	b6cb365cafee8ce4248e0f8c8a79d587af44a1b6fa79f7381635e4d10a5cfed1	b6cb365cafee8ce4248e0f8c8a79d587af44a1b6fa79f7381635e4d10a5cfed1	100644	OK
_mirror/compiler-v2/FREEZE-RECORD-v0.2.1.yaml	6896	4918fa503867239ea26b5ab1b59f2b3900b089e062c1f0eca26e292c66a3631d	4918fa503867239ea26b5ab1b59f2b3900b089e062c1f0eca26e292c66a3631d	100644	OK
_mirror/compiler-v2/FREEZE-RECORD.yaml	2833	bb3ac6058051990d038260b8fc8dfb92823266d834e2ed002b32fbf17061840c	bb3ac6058051990d038260b8fc8dfb92823266d834e2ed002b32fbf17061840c	100644	OK
_mirror/compiler-v2/README.md	2231	c448246ff67f59e643469835dbc7ee987672793e205c35f60100a2d68bfefee9	c448246ff67f59e643469835dbc7ee987672793e205c35f60100a2d68bfefee9	100644	OK
_mirror/compiler-v2/canary/canary-results.json	2303	68917b69b7014dc0d83f63e5d8195c7ebe004d731f1939482647aa2e2f8ef6fd	68917b69b7014dc0d83f63e5d8195c7ebe004d731f1939482647aa2e2f8ef6fd	100644	OK
_mirror/compiler-v2/canary/fixtures.py	6716	786f4230fa22f4c0ae29cdc862f4cb2c062c89f58f34317c06f5eb57b71214d8	786f4230fa22f4c0ae29cdc862f4cb2c062c89f58f34317c06f5eb57b71214d8	100644	OK
_mirror/compiler-v2/canary/mutants.py	7948	4d070c7545e16a6d6c47f5d737ede7928420c21cc6d37c6b593a0e6e3bf4fac4	4d070c7545e16a6d6c47f5d737ede7928420c21cc6d37c6b593a0e6e3bf4fac4	100644	OK
_mirror/compiler-v2/canary/run_canary.py	9492	f97e6f64c4e2e057ee6bd75d8293101b0a6056dddaa9b4c022086cbff96fa397	f97e6f64c4e2e057ee6bd75d8293101b0a6056dddaa9b4c022086cbff96fa397	100644	OK
_mirror/compiler-v2/ctsc2/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	100644	OK
_mirror/compiler-v2/ctsc2/coverage_gate.py	7029	fd16ee3f6782f3b10eb8e2087169999bc6c9f528a10040e962f931274905ef1c	fd16ee3f6782f3b10eb8e2087169999bc6c9f528a10040e962f931274905ef1c	100644	OK
_mirror/compiler-v2/ctsc2/dedup.py	3866	527d04013bb470bf7cecc655598bcafbe7f7f70e474761d8f95facbdad1aa0df	527d04013bb470bf7cecc655598bcafbe7f7f70e474761d8f95facbdad1aa0df	100644	OK
_mirror/compiler-v2/ctsc2/extraction.py	5812	c472f5f918d03e39b9d673218c48978dbd5f8f31a53ad5072855c27c664e3ee1	c472f5f918d03e39b9d673218c48978dbd5f8f31a53ad5072855c27c664e3ee1	100644	OK
_mirror/compiler-v2/ctsc2/extractors/__init__.py	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	100644	OK
_mirror/compiler-v2/ctsc2/extractors/claude_extractor.py	18139	bd17ca4147d8ee7dc68cc2969e0132b7d4d5ca11403083c6537b019d2b09db5c	bd17ca4147d8ee7dc68cc2969e0132b7d4d5ca11403083c6537b019d2b09db5c	100644	OK
_mirror/compiler-v2/ctsc2/manifest.py	5537	6d206cb556d7af978d68ca264b00093dcc37f6c4f278c3bef087bb624f48ed91	6d206cb556d7af978d68ca264b00093dcc37f6c4f278c3bef087bb624f48ed91	100644	OK
_mirror/compiler-v2/ctsc2/model.py	3811	9d9edcce4159a7ceb42dccec50d41ac2c631cd048d23ff3b1e607595898e55e5	9d9edcce4159a7ceb42dccec50d41ac2c631cd048d23ff3b1e607595898e55e5	100644	OK
_mirror/compiler-v2/ctsc2/pipeline.py	3425	f22dcae86197e7b0ef2eaf758eef333b236374cdaa521086e167b96dc5afddb3	f22dcae86197e7b0ef2eaf758eef333b236374cdaa521086e167b96dc5afddb3	100644	OK
_mirror/compiler-v2/ctsc2/temporal_map.py	3168	aa76c52ac8117a0ec6372f532a381bfaa950d1fd9ed01b45fcb4ca18a7f8273a	aa76c52ac8117a0ec6372f532a381bfaa950d1fd9ed01b45fcb4ca18a7f8273a	100644	OK
_mirror/compiler-v2/ctsc2/thresholds.py	4656	344a40edcf6a441b012b29a5d375c17caef430f4b0df978e7e451fb6f97f0942	344a40edcf6a441b012b29a5d375c17caef430f4b0df978e7e451fb6f97f0942	100644	OK
_mirror/compiler-v2/prompts/lesson-analyzer-v2.md	5496	b6cb365cafee8ce4248e0f8c8a79d587af44a1b6fa79f7381635e4d10a5cfed1	b6cb365cafee8ce4248e0f8c8a79d587af44a1b6fa79f7381635e4d10a5cfed1	100644	OK
_mirror/docs/ARCHITECTURE_REVIEW.md	38288	300d74c1228ac5548348ffe6f3eb9acf93277e703e7bf85e00b08761cbe2b92e	300d74c1228ac5548348ffe6f3eb9acf93277e703e7bf85e00b08761cbe2b92e	100644	OK
_mirror/docs/BASELINE-PROVENANCE-v0.1.4.yaml	18494	4cf74c31e53d7d875d897214d682335e5472664eb08a9d6bff4125036736437e	4cf74c31e53d7d875d897214d682335e5472664eb08a9d6bff4125036736437e	100644	OK
_mirror/docs/BASELINE-SUMMARY-v0.1.4.md	6242	dac83c3d70e0e38d4cfc798b3d245ebe257736812c78c796fa7a10b110135886	dac83c3d70e0e38d4cfc798b3d245ebe257736812c78c796fa7a10b110135886	100644	OK
_mirror/docs/BASELINE_MANIFEST_20260810.txt	62733	93e9f502e69ebbe255b689ae09c400e28cd509abef362ab3dcf52e02ea4854fd	93e9f502e69ebbe255b689ae09c400e28cd509abef362ab3dcf52e02ea4854fd	100644	OK
_mirror/docs/BASELINE_MANIFEST_ADDENDUM-v0.1.2-judge.txt	2676	db9d1563eb6401ec2d822d44982c94b248d3fbf5c3c449a284fcd143e4d296b4	db9d1563eb6401ec2d822d44982c94b248d3fbf5c3c449a284fcd143e4d296b4	100644	OK
_mirror/docs/BLIND_RUN_READY-v0.1.4/ANCHOR-LINES.md	570	119f2de21f47b2df62500ddc26c1942c23cd2d57762c865466416939d1a52326	119f2de21f47b2df62500ddc26c1942c23cd2d57762c865466416939d1a52326	100644	OK
_mirror/docs/BLIND_RUN_READY-v0.1.4/CANDIDATE-ATTACHMENTS.md	1648	a25be0774d68a479ecf692e4b656dac2824adc619fdb169ff50867ccdb8e1b86	a25be0774d68a479ecf692e4b656dac2824adc619fdb169ff50867ccdb8e1b86	100644	OK
_mirror/docs/BLIND_RUN_READY-v0.1.4/JUDGE-ATTACHMENTS.md	1408	d4658c7a13300c10efcae57bc81f4bb64a84e69d4415fbc5660ea5ad481614c4	d4658c7a13300c10efcae57bc81f4bb64a84e69d4415fbc5660ea5ad481614c4	100644	OK
_mirror/docs/BLIND_RUN_READY-v0.1.4/README-ABERTURA.md	654	0613041961c1097637c859ea72809f137a9afeaff35fdfe4cd941aa7bd8b80e6	0613041961c1097637c859ea72809f137a9afeaff35fdfe4cd941aa7bd8b80e6	100644	OK
_mirror/docs/BLIND_RUN_READY-v0.1.4/SHA256SUMS.txt	574	38d92a50dbb46d4a798b569a913452413e620b04f64fc4b01cb714c334418978	38d92a50dbb46d4a798b569a913452413e620b04f64fc4b01cb714c334418978	100644	OK
_mirror/docs/BLIND_RUN_READY-v0.1.4/SUPERSEDED.md	189	bc212283c2d83c5ceb3cfa6974b9200e89fd52b595e77c9142cfcc893c4deb79	bc212283c2d83c5ceb3cfa6974b9200e89fd52b595e77c9142cfcc893c4deb79	100644	OK
_mirror/docs/CLAUDE_ARCHITECTURE_PROPOSAL.md	35687	1b5dd5d87cce731e754e65bd79f8ea956299fecee8587008d887b09ebec015e1	1b5dd5d87cce731e754e65bd79f8ea956299fecee8587008d887b09ebec015e1	100644	OK
_mirror/docs/COMPILER-V2-IMPLEMENTATION.md	16433	c0a95d965006d63da5bef4b354a7e80cf65c3a099d81eb79fb727a0cf545b1d9	c0a95d965006d63da5bef4b354a7e80cf65c3a099d81eb79fb727a0cf545b1d9	100644	OK
_mirror/docs/COURSE-GAP-CHAIN.md	21428	8eb3cde90e679f0ebb950de29ec1871c50f1f6f3c4531ff0867ef894dec8cdc7	8eb3cde90e679f0ebb950de29ec1871c50f1f6f3c4531ff0867ef894dec8cdc7	100644	OK
_mirror/docs/COURSE-GAP-REPORT-RETROATIVO.md	8471	c3f1295b3bc3b53569a2a5fc18ef4eb4163edda28b6ea393d5c8fd7a573e0291	c3f1295b3bc3b53569a2a5fc18ef4eb4163edda28b6ea393d5c8fd7a573e0291	100644	OK
_mirror/docs/DECISION-STRUCTURE-LIST-PILOT-002.md	25614	5f7312c358d09b30ba685ef6baf232160e1d1ca8a3902f8b7635f90a7c93d68c	5f7312c358d09b30ba685ef6baf232160e1d1ca8a3902f8b7635f90a7c93d68c	100644	OK
_mirror/docs/DENSITY-METER-CALIBRATION.md	11548	3163224a97fc202f6e0c09c3f36d5331d12aba0cca594e0ffa67c6dd1942f318	3163224a97fc202f6e0c09c3f36d5331d12aba0cca594e0ffa67c6dd1942f318	100644	OK
_mirror/docs/DRY-RUN-CHAIN-v0.1.4.md	5766	5f2a35e20fd28f03cc6f767df4a70ba05e23731fbace102e16f6f492b5b0ed76	5f2a35e20fd28f03cc6f767df4a70ba05e23731fbace102e16f6f492b5b0ed76	100644	OK
_mirror/docs/DRY-RUN-TEST-0008.md	6842	6d75f9bc6b69358cc59efc19446d47aa4720af67e192a38f8aa0cfa66bf41d97	6d75f9bc6b69358cc59efc19446d47aa4720af67e192a38f8aa0cfa66bf41d97	100644	OK
_mirror/docs/ESTADO-DO-PROJETO.md	4150	78cb8fc2e7605022389e97f6866c4d7a29ff4f305eefddc38d300280c6368470	78cb8fc2e7605022389e97f6866c4d7a29ff4f305eefddc38d300280c6368470	100644	OK
_mirror/docs/FIDELITY-RULE-PENDENCY.yaml	5265	8404bb3d98cb6a13bfcede9ec59d4e3279ca7cc1d9946a531a6cf88494931cab	8404bb3d98cb6a13bfcede9ec59d4e3279ca7cc1d9946a531a6cf88494931cab	100644	OK
_mirror/docs/FINAL_ENGINEERING_REPORT.md	28686	f8a5c666942613b6c0c7520e0d3459bcb9bf83f29ef1ea963be689aa88cceb7a	f8a5c666942613b6c0c7520e0d3459bcb9bf83f29ef1ea963be689aa88cceb7a	100644	OK
_mirror/docs/GATE-READING-RULE-PREREGISTERED.yaml	6102	392e0167be5560397d7a368b293d3d0e0f74ab5c300b0492f15f54b63ad55a11	392e0167be5560397d7a368b293d3d0e0f74ab5c300b0492f15f54b63ad55a11	100644	OK
_mirror/docs/GATE-READING-RULE-RATIFICATION.yaml	4410	9b8dac6861c02c1862e58ed889558938ddd05037b73d7c6f40345657e867077a	9b8dac6861c02c1862e58ed889558938ddd05037b73d7c6f40345657e867077a	100644	OK
_mirror/docs/GHOST-SEGMENTS-AND-CORRECTED-COVERAGE.yaml	6936	dfaafd9acdec70515d3af2dc39f61e00460674ab7b4e34b4425101dbb4ff91dd	dfaafd9acdec70515d3af2dc39f61e00460674ab7b4e34b4425101dbb4ff91dd	100644	OK
_mirror/docs/HANDOFF-DENSIDADE.md	4077	c2822d2abb382177549b38fe9003d4126ba6a3bdd1e320678a9bfb92978aa7fc	c2822d2abb382177549b38fe9003d4126ba6a3bdd1e320678a9bfb92978aa7fc	100644	OK
_mirror/docs/HANDOFF-MADRUGADA-2.md	5225	458b80c43c43a0575be069adb1a5d9a45066636d2b0dfcb4e41bea99f974f22b	458b80c43c43a0575be069adb1a5d9a45066636d2b0dfcb4e41bea99f974f22b	100644	OK
_mirror/docs/HANDOFF-MADRUGADA-3.md	4251	08c37e8738302335740ddeba998a5dd980d1f869560aa7706683b740748292d6	08c37e8738302335740ddeba998a5dd980d1f869560aa7706683b740748292d6	100644	OK
_mirror/docs/HANDOFF-MADRUGADA.md	4581	90f9dbd51e1bf7a3f69981ca0315b5ada70e86c669723618fac3fa892e3369f8	90f9dbd51e1bf7a3f69981ca0315b5ada70e86c669723618fac3fa892e3369f8	100644	OK
_mirror/docs/HANDOFF-PILOT-002.md	4850	33d7c3593abd0470cecbe1814a62b37f9387157666a9c59937d222c867daf7ac	33d7c3593abd0470cecbe1814a62b37f9387157666a9c59937d222c867daf7ac	100644	OK
_mirror/docs/HANDOFF-SESSAO-AUTONOMA-v0.1.4.md	3696	f9b600d4a51db828c05fbbc4d5d72fb4435fc8948606adeba95280c962239f56	f9b600d4a51db828c05fbbc4d5d72fb4435fc8948606adeba95280c962239f56	100644	OK
_mirror/docs/HANDOFF-TRES-FRENTES.md	4838	fbaac49b5651ff0291cc3c4d655cc7afbf39862d61b484145563724610fcfc69	fbaac49b5651ff0291cc3c4d655cc7afbf39862d61b484145563724610fcfc69	100644	OK
_mirror/docs/HELDOUT-BLIND-CASES-FREEZE-RECORD-PILOT-002.yaml	1253	f1d3b3a5b4148b155001a7921e4754ac0eddd18d501b5b8915e2b9d81a3e6c03	f1d3b3a5b4148b155001a7921e4754ac0eddd18d501b5b8915e2b9d81a3e6c03	100644	OK
_mirror/docs/HELDOUT-BLIND-CASES-PILOT-002.yaml	12070	50c6abe99431fecf6cff9085bea4ed31de5f5a8d981595377a5df28f7cc7a390	50c6abe99431fecf6cff9085bea4ed31de5f5a8d981595377a5df28f7cc7a390	100644	OK
_mirror/docs/HELDOUT-LOCK-PILOT-002.yaml	6375	921a6bb85116efe2c885d2e543a01c4b54a47fdfb84d0fe0fe81b1905ad2d3a8	921a6bb85116efe2c885d2e543a01c4b54a47fdfb84d0fe0fe81b1905ad2d3a8	100644	OK
_mirror/docs/HELDOUT-RESIDUE-ADDENDUM-PILOT-002.yaml	5426	9ff1d11a38e5a8e832b96f922da309f7dd25e8a3af75936e246f99b17ec3da36	9ff1d11a38e5a8e832b96f922da309f7dd25e8a3af75936e246f99b17ec3da36	100644	OK
_mirror/docs/INVENTORY_DELTA_v0.1.1.md	33509	5331f42502fe5c2cdb52b65e3e9a546659aac0213d2edb2c290c2f84c6977102	5331f42502fe5c2cdb52b65e3e9a546659aac0213d2edb2c290c2f84c6977102	100644	OK
_mirror/docs/JUDGE_PACKAGE_VERIFICATION-v0.1.2.md	9266	6aea8f284331db1f4741f2b89385daf83e5186dc7aa2e725ab05c321d35cfbf3	6aea8f284331db1f4741f2b89385daf83e5186dc7aa2e725ab05c321d35cfbf3	100644	OK
_mirror/docs/L0-COVERAGE-DECLARED-VS-EVIDENCED-CAVEAT.yaml	4624	b105f6c6d3b871ddcd04f02322487fc4132f14e1c5a21f560cce79fa061eec54	b105f6c6d3b871ddcd04f02322487fc4132f14e1c5a21f560cce79fa061eec54	100644	OK
_mirror/docs/L0_COVERAGE_MAP-PILOT-002.md	3212	9ee4939759ab0e8db2dc136d41a5db52df42fc54d8e3d133184b137b5cea0412	9ee4939759ab0e8db2dc136d41a5db52df42fc54d8e3d133184b137b5cea0412	100644	OK
_mirror/docs/L0_COVERAGE_MAP.md	6338	56103030d3343c01c0b9339165867e9bc14dda6edef196452e37f68e38238dc1	56103030d3343c01c0b9339165867e9bc14dda6edef196452e37f68e38238dc1	100644	OK
_mirror/docs/LEGACY-TEST-0008-CONTRACTS-ERRATA.md	21484	11a164eb5425d8bf061512d816821a47b9ed8e4694de9cb5fe1f1eff226cd6b0	11a164eb5425d8bf061512d816821a47b9ed8e4694de9cb5fe1f1eff226cd6b0	100644	OK
_mirror/docs/LESSON-ANALYZER-VERSION-DIFF.md	7083	64f6fa5a4d4a0cdb50692ae6eb24a0c198f6df3c7856fad02845a2a44a50bf39	64f6fa5a4d4a0cdb50692ae6eb24a0c198f6df3c7856fad02845a2a44a50bf39	100644	OK
_mirror/docs/LESSON-DURATION-AUDIT-v0.1.4.md	3450	6e6c8decd07155b06a6ee129b52b46092e2d0bcb13247f2641d27fed89a646df	6e6c8decd07155b06a6ee129b52b46092e2d0bcb13247f2641d27fed89a646df	100644	OK
_mirror/docs/MEASUREMENT-CORRECTIONS.yaml	2223	101864d99e8e5b27536f478e4a12db039294cf03318605855b8df148f003b2de	101864d99e8e5b27536f478e4a12db039294cf03318605855b8df148f003b2de	100644	OK
_mirror/docs/ORPHAN-BUILD-v0.1.2-INDEX.md	14797	45655c1fd42205060e18a5fd7810a7943d720b0b1b8e3eab917d5a8eae784cb1	45655c1fd42205060e18a5fd7810a7943d720b0b1b8e3eab917d5a8eae784cb1	100644	OK
_mirror/docs/PASS1-STABILITY-PENDENCY.yaml	6379	0b9a000c7934d82e0b1ce8b3775ca53d9c8e6bdc2ab0157ee5ba963c49bb18f3	0b9a000c7934d82e0b1ce8b3775ca53d9c8e6bdc2ab0157ee5ba963c49bb18f3	100644	OK
_mirror/docs/PHASE4_SPINE_RESULT.md	10680	1bfa937dfcaee29f6ca60d33606fdc7028650bc401bcd25069e9d39844936521	1bfa937dfcaee29f6ca60d33606fdc7028650bc401bcd25069e9d39844936521	100644	OK
_mirror/docs/PILOT-001-COMPARISON.md	19372	d14121b722451248028a258de8dcd8454ebcafee230de8ac02d7f99f9afcc465	d14121b722451248028a258de8dcd8454ebcafee230de8ac02d7f99f9afcc465	100644	OK
_mirror/docs/PILOT-002-CANDIDATE-METADATA.yaml	2373	1c0971d3b8cc417658aa901e0d8cc33517453f924b04cf91098579d24bd2b657	1c0971d3b8cc417658aa901e0d8cc33517453f924b04cf91098579d24bd2b657	100644	OK
_mirror/docs/PILOT-002-COVERAGE-REPORT.md	20698	0d5edd8483205dccda5e9b2b12a8be62df5e2013e0bcb46d7bb8be7157d098c3	0d5edd8483205dccda5e9b2b12a8be62df5e2013e0bcb46d7bb8be7157d098c3	100644	OK
_mirror/docs/PILOT-002-EXTRACTION-SCALING.md	15691	c99a4318a03cab1331156659a2b6efef6c11177e79875347a790dd015b56d07d	c99a4318a03cab1331156659a2b6efef6c11177e79875347a790dd015b56d07d	100644	OK
